,Unnamed: 0,FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,DISCOVERY_DATE,FIRE_SIZE,DATE,zipcode,address
169,186,2010,Debris Burning,36.67305555,-119.77805555,CA,2455404.5,1.0,2010-07-27,93616,"11940, East American Avenue, Del Rey, Fresno County, California, 93616, United States"
170,187,2010,Miscellaneous,36.53,-119.65611111,CA,2455405.5,0.1,2010-07-28,93648,"600, South Newmark Avenue, Parlier, Fresno County, California, 93648, United States"
171,188,2010,Miscellaneous,36.71694444,-119.76388888,CA,2455405.5,1.0,2010-07-28,93608,"33050, West el Progresso Avenue, Three Rocks, Fresno County, California, 93608, United States"
172,189,2010,Equipment Use,36.64111111,-119.78194444,CA,2455408.5,1.0,2010-07-31,93725,"2995, South Willow Avenue, Fresno, Fresno County, California, 93725, United States"
173,190,2010,Miscellaneous,36.25388888,-120.24694444,CA,2455408.5,1.0,2010-07-31,93706,"1438, South Prospect Avenue, West Park, Fresno County, California, 93706, United States"
174,191,2010,Miscellaneous,36.78611111,-119.525,CA,2455410.5,1.0,2010-08-02,93640,"Mendota, Fresno County, California, 93640, United States"
175,192,2010,Miscellaneous,36.78805555,-119.58305555,CA,2455439.5,1.0,2010-08-31,93625,"4687, East Lincoln Avenue, Fresno County, California, 93625, United States"
176,193,2010,Miscellaneous,36.76694444,-120.38388888,CA,2455439.5,1.0,2010-08-31,93625,"4687, East Lincoln Avenue, Fresno County, California, 93625, United States"
177,194,2010,Smoking,36.89694444,-119.79111111,CA,2455439.5,0.1,2010-08-31,93657-4001,"12468, East Central Avenue, Fresno County, California, 93657-4001, United States"
178,195,2010,Debris Burning,36.78888888,-119.58305555,CA,2455439.5,1.0,2010-08-31,93622,"3023, Columbia Road, Madera County, California, 93622, United States"
179,196,2010,Arson,36.70694444,-119.75694444,CA,2455439.5,1.0,2010-08-31,93242,"5547, East Riverdale Avenue, Laton, Fresno County, California, 93242, United States"
180,198,2010,Miscellaneous,36.55694444,-119.61111111,CA,2455442.5,1.0,2010-09-03,93657,"3592, South Greenwood Avenue, Sanger, Fresno County, California, 93657, United States"
181,199,2010,Miscellaneous,36.67611111,-119.73694444,CA,2455442.5,1.0,2010-09-03,93640,"306, Blanco Street, Mendota, Fresno County, California, 93640, United States"
182,200,2010,Railroad,36.675,-119.73694444,CA,2455442.5,1.0,2010-09-03,93654,"17986, East Dinuba Avenue, Fresno County, California, 93654, United States"
183,202,2010,Miscellaneous,36.69888888,-119.85305555,CA,2455443.5,0.1,2010-09-04,93725,"2119, South Willow Avenue, Fresno, Fresno County, California, 93725, United States"
184,203,2010,Miscellaneous,36.58194444,-119.41305555,CA,2455444.5,0.1,2010-09-05,93640,"Mendota, Fresno County, California, 93640, United States"
185,204,2010,Miscellaneous,36.73611111,-119.535,CA,2455444.5,9.0,2010-09-05,93725,"4132, South Chestnut Avenue, Fresno County, California, 93725, United States"
186,206,2010,Debris Burning,36.72,-120.38694444,CA,2455461.5,1.0,2010-09-22,93706,"569, East Britten Avenue, Fresno County, California, 93706, United States"
187,207,2010,Miscellaneous,36.59305555,-119.76388888,CA,2455463.5,1.0,2010-09-24,93662,"14187, South Locan Avenue, Fresno County, California, 93662, United States"
188,208,2010,Debris Burning,36.64888888,-119.755,CA,2455464.5,1.0,2010-09-25,93725,"2317, South Orange Avenue, Fresno, Fresno County, California, 93725, United States"
189,209,2010,Debris Burning,36.59111111,-119.80388888,CA,2455464.5,6.0,2010-09-25,93725,"6425, South Cherry Avenue, Fresno, Fresno County, California, 93725, United States"
190,210,2010,Miscellaneous,36.73,-119.50194444,CA,2455464.5,1.0,2010-09-25,93210,"25363, West Dorris Avenue, Fresno County, California, 93210, United States"
191,211,2010,Debris Burning,36.67805555,-119.84388888,CA,2455465.5,1.0,2010-09-26,93657,"14651, East Dakota Avenue, Fresno County, California, 93657, United States"
192,213,2010,Debris Burning,36.595,-119.85388888,CA,2455469.5,1.0,2010-09-30,93657,"3579, North Indianola Avenue, Fresno County, California, 93657, United States"
193,214,2010,Miscellaneous,36.74805555,-119.655,CA,2455469.5,0.1,2010-09-30,93640,"112, Perez Street, Mendota, Fresno County, California, 93640, United States"
194,215,2010,Debris Burning,36.63305555,-119.72694444,CA,2455471.5,1.0,2010-10-02,93636,"Valley Children's Place, Rolling Hills, Madera County, California, 93636, United States"
195,216,2010,Miscellaneous,36.69888888,-119.88111111,CA,2455472.5,1.0,2010-10-03,93657,"3633, North Indianola Avenue, Fresno County, California, 93657, United States"
196,217,2010,Debris Burning,36.56888888,-119.59,CA,2455472.5,1.0,2010-10-03,93725,"Toby's Auto Repair, East Jensen Avenue, Fresno, Fresno County, California, 93725, United States"
197,218,2010,Miscellaneous,36.57611111,-119.58805555,CA,2455503.5,1.0,2010-11-03,93654,"24349, Sumner Avenue, Fresno County, California, 93654, United States"
198,219,2010,Equipment Use,36.79388888,-119.58388888,CA,2455516.5,1.0,2010-11-16,93662,"1749, McCall Avenue, Selma, Fresno County, California, 93662, United States"
199,220,2010,Debris Burning,36.60388888,-119.40194444,CA,2455517.5,0.2,2010-11-17,93725,"4132, South Chestnut Avenue, Fresno County, California, 93725, United States"
200,221,2010,Debris Burning,37.285,-120.49805555,CA,2455198.5,0.1,2010-01-02,93725,"South Chestnut Avenue, Fresno County, California, 93725, United States"
201,222,2010,Miscellaneous,37.49194444,-120.74694444,CA,2455205.5,1.0,2010-01-09,93657,"3395, North Madsen Avenue, Edmiston, Fresno County, California, 93657, United States"
202,223,2010,Miscellaneous,37.335,-120.875,CA,2455209.5,1.0,2010-01-13,93706,"2422, South Valentine Avenue, Fresno, Fresno County, California, 93706, United States"
203,224,2010,Debris Burning,37.06888888,-120.31,CA,2455302.5,0.2,2010-04-16,93654,"10519, South Englehart Avenue, Fresno County, California, 93654, United States"
204,225,2010,Miscellaneous,37.38305555,-120.70888888,CA,2455317.5,0.1,2010-05-01,93657,"East Kings Canyon Road, Fresno County, California, 93657, United States"
205,226,2010,Miscellaneous,37.29694444,-121.02194444,CA,2455318.5,1.0,2010-05-02,93662,"12711, South Academy Avenue, Kingsburg, Fresno County, California, 93662, United States"
206,227,2010,Miscellaneous,36.92111111,-120.01805555,CA,2455322.5,0.5,2010-05-06,93640,"West Panoche Road, Mendota, Fresno County, California, 93640, United States"
207,228,2010,Smoking,37.295,-120.85111111,CA,2455322.5,1.0,2010-05-06,93725,"9833, South Orange Avenue, Fresno County, California, 93725, United States"
208,229,2010,Miscellaneous,36.98111111,-120.645,CA,2455323.5,0.5,2010-05-07,93725,"2000, East Lincoln Avenue, Fresno County, California, 93725, United States"
209,230,2010,Miscellaneous,36.88,-120.445,CA,2455324.5,1.5,2010-05-08,93706,"752, West Dinuba Avenue, Fresno County, California, 93706, United States"
210,231,2010,Miscellaneous,37.39611111,-120.79611111,CA,2455324.5,0.1,2010-05-08,93657,"Centerville Elementary School, South Smith Avenue, Centerville, Fresno County, California, 93657, United States"
211,232,2010,Debris Burning,37.01111111,-120.11111111,CA,2455324.5,1.0,2010-05-08,93706,"2968, West Central Avenue, Fresno, Fresno County, California, 93706, United States"
212,233,2010,Equipment Use,36.97111111,-119.89388888,CA,2455324.5,0.1,2010-05-08,93706,"3222, West Beran Way, Fresno County, California, 93706, United States"
213,234,2010,Miscellaneous,36.98611111,-120.645,CA,2455325.5,0.5,2010-05-09,93706,"9694, South Valentine Avenue, Fresno, Fresno County, California, 93706, United States"
214,235,2010,Miscellaneous,36.985,-120.645,CA,2455325.5,0.5,2010-05-09,93737,"823, North Locan Avenue, Fresno County, California, 93737, United States"
215,236,2010,Miscellaneous,36.88,-119.97694444,CA,2455326.5,1.0,2010-05-10,93725,"7089, South Willow Avenue, Fresno County, California, 93725, United States"
216,237,2010,Miscellaneous,37.05194444,-120.57194444,CA,2455336.5,0.2,2010-05-20,93706,"2363, South Cornelia Avenue, Fresno, Fresno County, California, 93706, United States"
217,238,2010,Arson,37.35194444,-120.62194444,CA,2455336.5,0.1,2010-05-20,93662,"11116, East Rose Avenue, Selma, Fresno County, California, 93662, United States"
218,240,2010,Debris Burning,37.32388888,-120.73111111,CA,2455338.5,1.0,2010-05-22,93662,"11241, East Floral Avenue, Fresno County, California, 93662, United States"
219,241,2010,Railroad,37.38888888,-120.61888888,CA,2455338.5,0.3,2010-05-22,93657,"11456, East Ashlan Avenue, Fresno County, California, 93657, United States"
220,243,2010,Miscellaneous,37.075,-120.87611111,CA,2455339.5,0.1,2010-05-23,93654,"21565, East Manning Avenue, Fresno County, California, 93654, United States"
221,245,2010,Miscellaneous,37.36305555,-120.57694444,CA,2455348.5,0.3,2010-06-01,95341,"274, South P Street, Merced County, California, 95341, United States"
222,246,2010,Smoking,37.42888888,-120.81305555,CA,2455348.5,1.0,2010-06-01,95380,"14701, East Avenue, Merced County, California, 95380, United States"
223,247,2010,Miscellaneous,37.38888888,-120.61888888,CA,2455349.5,0.1,2010-06-02,95374,"21315, 2nd Avenue, Merced County, California, 95374, United States"
224,248,2010,Miscellaneous,37.01805555,-120.175,CA,2455349.5,2.0,2010-06-02,93610,"12998, Avenue 22, Madera County, California, 93610, United States"
225,249,2010,Miscellaneous,37.1,-120.84805555,CA,2455350.5,0.3,2010-06-03,95334,"CA 99, Merced County, California, 95334, United States"
226,250,2010,Miscellaneous,37.38888888,-120.61888888,CA,2455350.5,0.3,2010-06-03,95360,"713, Prince Road, Merced County, California, 95360, United States"
227,251,2010,Miscellaneous,37.36305555,-120.57694444,CA,2455351.5,0.1,2010-06-04,93723,"151, CA 99, Irrigosa, Madera County, California, 93723, United States"
228,252,2010,Equipment Use,37.32305555,-120.60305555,CA,2455354.5,0.1,2010-06-07,95380,"Lander Avenue, Merced County, California, 95380, United States"
229,253,2010,Miscellaneous,37.285,-120.48388888,CA,2455356.5,0.1,2010-06-09,93620,"21109, Reynolds Avenue, Dos Palos, Merced County, California, 93620, United States"
230,254,2010,Miscellaneous,37.40388888,-120.74805555,CA,2455356.5,0.2,2010-06-09,93622,"4300, Avenue 9, Madera County, California, 93622, United States"
231,255,2010,Debris Burning,37.185,-120.43694444,CA,2455356.5,1.0,2010-06-09,95315,"7409, Merced Avenue, Merced County, California, 95315, United States"
232,256,2010,Arson,36.98,-120.07388888,CA,2455356.5,0.3,2010-06-09,93638,"23531, Avenue 18, Notarb, Madera County, California, 93638, United States"
233,257,2010,Miscellaneous,36.97111111,-120.05611111,CA,2455357.5,0.2,2010-06-10,93636,"15316, Road 36, Banadelle Ranchos, Madera County, California, 93636, United States"
234,258,2010,Miscellaneous,36.98694444,-120.63888888,CA,2455357.5,1.0,2010-06-10,93620,"20719, Blossom Avenue, Dos Palos, Merced County, California, 93620, United States"
235,259,2010,Debris Burning,37.165,-121.045,CA,2455357.5,4.0,2010-06-10,93620,"20771, Reynolds Avenue, Dos Palos, Merced County, California, 93620, United States"
236,260,2010,Miscellaneous,37.50305555,-120.41,CA,2455358.5,1600.0,2010-06-11,93723,"CA 99, Irrigosa, Madera County, California, 93723, United States"
237,261,2010,Miscellaneous,37.42694444,-120.895,CA,2455263.5,0.1,2010-03-08,93620,"Battaglia-Frey,Inc, 4516, CA 152, Santa Rita Park, Dos Palos Y, Merced County, California, 93620, United States"
238,262,2010,Miscellaneous,36.96694444,-120.645,CA,2455266.5,1.0,2010-03-11,95301,"2326, Olive Avenue, Atwater, Merced County, California, 95301, United States"
239,263,2010,Miscellaneous,37.11305555,-120.49194444,CA,2455269.5,1.0,2010-03-14,93620,"20017, Britto Road, Merced County, California, 93620, United States"
240,264,2010,Miscellaneous,37.08388888,-120.31111111,CA,2455270.5,0.1,2010-03-15,95334,"13368, Rose Avenue, Livingston, Merced County, California, 95334, United States"
241,266,2010,Miscellaneous,37.39694444,-120.63194444,CA,2455280.5,1.0,2010-03-25,95388,"Rancho Market, 6986, Santa Fe Drive, Fluhr, Winton, Merced County, California, 95388, United States"
242,267,2010,Children,37.31305555,-120.58305555,CA,2455284.5,0.2,2010-03-29,95340,"533, Plainsburg Road, Planada, Merced County, California, 95340, United States"
243,268,2010,Miscellaneous,37.17111111,-120.31305555,CA,2455291.5,0.1,2010-04-05,93635,"West H Street, Los Banos, Merced County, California, 93635, United States"
244,269,2010,Debris Burning,37.185,-120.38305555,CA,2455295.5,0.3,2010-04-09,95340,"2673, La Loma Road, Merced County, California, 95340, United States"
245,270,2010,Children,37.31805555,-120.43694444,CA,2455295.5,0.3,2010-04-09,95301,"Santa Fe Drive, Fluhr, Atwater, Merced County, California, 95301, United States"
246,272,2010,Miscellaneous,36.98888888,-120.02888888,CA,2455329.5,0.1,2010-05-13,95315,"9704, Griffith Avenue, Hilmar Processing, Delhi, Merced County, California, 95315, United States"
247,273,2010,Miscellaneous,36.975,-120.06,CA,2455329.5,0.5,2010-05-13,95388,"Rancho Market, 6986, Santa Fe Drive, Fluhr, Winton, Merced County, California, 95388, United States"
248,274,2010,Miscellaneous,36.96888888,-120.06805555,CA,2455329.5,1.0,2010-05-13,93637,"18464, Road 20 1/2, Madera County, California, 93637, United States"
249,277,2010,Children,36.98611111,-120.645,CA,2455329.5,0.1,2010-05-13,93635,"19726, Henry Miller Avenue, Los Banos, Merced County, California, 93635, United States"
250,278,2010,Miscellaneous,36.96805555,-120.06805555,CA,2455332.5,0.1,2010-05-16,95388,"Rancho Market, 6986, Santa Fe Drive, Fluhr, Winton, Merced County, California, 95388, United States"
251,279,2010,Miscellaneous,36.97694444,-120.07194444,CA,2455332.5,4.0,2010-05-16,95301,"Santa Fe Drive, Fluhr, Atwater, Merced County, California, 95301, United States"
252,280,2010,Miscellaneous,37.05694444,-120.95388888,CA,2455332.5,1.0,2010-05-16,95301,"6313, Mulberry Avenue, Merced County, California, 95301, United States"
253,281,2010,Miscellaneous,37.38888888,-120.62194444,CA,2455334.5,0.5,2010-05-18,95341,"147, West Cone Avenue, Merced, Merced County, California, 95341, United States"
254,282,2010,Miscellaneous,37.11388888,-120.32888888,CA,2455340.5,0.1,2010-05-24,95315,"7921, Karen Street, Delhi, Merced County, California, 95315, United States"
255,283,2010,Miscellaneous,37.31694444,-120.73388888,CA,2455340.5,0.1,2010-05-24,95317,"3025, East Sandy Mush Road, Merced County, California, 95317, United States"
256,284,2010,Miscellaneous,37.36305555,-120.57694444,CA,2455341.5,1.0,2010-05-25,93638,"Set Free Outreach Church, Clark Street, Madera, Madera County, California, 93638, United States"
257,285,2010,Debris Burning,37.42888888,-120.61305555,CA,2455341.5,1.0,2010-05-25,93638,"855, North Lake Street, Madera, Madera County, California, 93638, United States"
258,286,2010,Miscellaneous,37.39111111,-120.62194444,CA,2455344.5,0.2,2010-05-28,93620,"1358, Conner Avenue, Dos Palos, Merced County, California, 93620, United States"
259,287,2010,Miscellaneous,37.34611111,-120.52194444,CA,2455345.5,0.3,2010-05-29,95322,"31139, Butts Road, Merced County, California, 95322, United States"
260,288,2010,Miscellaneous,36.93305555,-119.89694444,CA,2455345.5,0.1,2010-05-29,95369,"4514, Robinson Road, Merced County, California, 95369, United States"
261,289,2010,Equipment Use,36.98611111,-120.645,CA,2455345.5,1.0,2010-05-29,95324,"9553, Hultberg Road, Hilmar, Merced County, California, 95324, United States"
262,290,2010,Equipment Use,37.34111111,-120.85111111,CA,2455345.5,1.0,2010-05-29,93620,"8100, Shain Avenue, South Dos Palos, Merced County, California, 93620, United States"
263,291,2010,Miscellaneous,37.005,-120.085,CA,2455346.5,1.0,2010-05-30,95317,"994, East Washington Road, Merced County, California, 95317, United States"
264,292,2010,Debris Burning,37.23305555,-120.25194444,CA,2455347.5,2.0,2010-05-31,93610,"12985, Avenue 23, Madera County, California, 93610, United States"
265,293,2010,Equipment Use,37.28694444,-120.25194444,CA,2455352.5,0.1,2010-06-05,95348,"14035, CA 59, Merced County, California, 95348, United States"
266,294,2010,Miscellaneous,36.98388888,-120.07694444,CA,2455353.5,2.0,2010-06-06,95388,"7530, Santa Fe Drive, Fluhr, Winton, Merced County, California, 95388, United States"
267,296,2010,Miscellaneous,37.075,-120.87611111,CA,2455353.5,0.3,2010-06-06,95301,"5290, Landram Avenue, Atwater, Merced County, California, 95301, United States"
268,297,2010,Miscellaneous,37.29305555,-120.325,CA,2455353.5,1.0,2010-06-06,93610,"8010, Harvey Pettit Road, Le Grand, Merced County, California, 93610, United States"
269,298,2010,Miscellaneous,37.01111111,-120.12888888,CA,2455353.5,30.0,2010-06-06,93610,"South Bliss Road, Merced County, California, 93610, United States"
270,299,2010,Miscellaneous,37.34611111,-120.50611111,CA,2455353.5,0.3,2010-06-06,95340,"3084, Whitegate Drive, Merced County, California, 95340, United States"
271,300,2010,Arson,36.97388888,-120.06,CA,2455353.5,0.3,2010-06-06,93638,"26288, Ellis Street, Madera, Madera County, California, 93638, United States"
272,301,2010,Miscellaneous,37.39694444,-120.46111111,CA,2455358.5,0.5,2010-06-11,93638,"16337, Harper Boulevard, Madera County, California, 93638, United States"
273,302,2010,Miscellaneous,37.18805555,-121.06388888,CA,2455358.5,6.0,2010-06-11,93638,"1134, Austin Street, Madera, Madera County, California, 93638, United States"
